AÑO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_GRAVADA|VENTAS_NETAS_TARIFA_0|VENTAS_NETAS_TARIFA_VARIABLE|VENTAS_NETAS_TARIFA_5|EXPORTACIONES|COMPRAS_NETAS_TARIFA_GRAVADA|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2025|1|G|MANABI|OLMEDO|98583,4800|194709,2700|0,0000|77207,4500|0,0000|161919,1900|69705,7500|2526,5300|46340,0000|357827,5300|370500,2000
2025|1|A|CHIMBORAZO|CUMANDA|11918,5600|211802,2500|0,0000|0,0000|0,0000|75846,5800|1218579,2100|0,0000|4509,2500|1299008,3800|223720,8100
2025|1|D|CHIMBORAZO|RIOBAMBA|230396,8400|2735466,8400|0,0000|0,0000|0,0000|2763170,7700|2728135,9100|0,0000|310,4500|5491617,1300|2965863,6800
2025|1|N|IMBABURA|COTACACHI|48324,3300|4509,2100|0,0000|171,4500|0,0000|29784,8200|2418,4500|0,0000|0,0000|36176,1900|53004,9900
2025|1|Q|BOLIVAR|SAN MIGUEL|2578,4700|4716,4000|0,0000|0,0000|0,0000|5263,9800|2167,9100|0,0000|0,0000|7431,8900|7294,8700
2025|1|C|CAÑAR|AZOGUES|457590,2300|214604,0300|0,0000|266286,0400|0,0000|645817,0600|118626,1500|0,0000|8479,9500|945142,6300|938480,3000
2025|1|H|EL ORO|PIÑAS|139711,5500|366157,4900|0,0000|0,0100|0,0000|232719,5500|123152,4200|0,0000|7241,2000|366566,0000|505869,0500
2025|1|Q|AZUAY|CAMILO PONCE ENRIQUEZ|168,7400|4819,0500|0,0000|0,0000|0,0000|3685,1300|12528,6700|0,0000|0,0000|16213,8000|4987,7900
2025|1|G|ESMERALDAS|ATACAMES|1741675,1000|1451860,8100|0,0000|46207,0100|0,0000|2047092,5900|1166972,6300|77,8600|53980,3100|3303648,3000|3239742,9200
2025|1|G|CARCHI|MIRA|58459,9600|76706,7400|0,0000|4612,7600|0,0000|71666,3200|37881,6200|0,0000|0,0000|110474,6300|139779,4600
2025|1|S|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|3448480,9700|1732638,7100|0,0000|20001,7300|0,0000|2770689,8100|626765,7100|25078,9500|218474,5400|3676170,9400|5201121,4100
2025|1|A|IMBABURA|COTACACHI|371099,2100|912193,6400|0,0000|0,0000|12992204,3000|1518576,2500|1626222,5800|292764,2800|18908,2700|3458892,7200|14275497,1500
2025|1|P|EL ORO|PASAJE|24706,9500|186376,5800|0,0000|0,0000|0,0000|26104,1700|10065,3900|0,0000|2029,0000|38729,8400|211083,5300
2025|1|S|MANABI|SAN VICENTE|29847,8400|14157,0000|0,0000|0,0000|0,0000|19641,5800|6689,4700|0,0000|0,0000|26386,1200|44004,8400
2025|1|C|LOJA|MACARA|7517,9100|680401,7900|0,0000|0,0000|0,0000|71318,4100|1071422,9400|842,7000|3172,0000|1146756,0500|687919,7000
2025|1|B|EL ORO|BALSAS|0,0000|100,0000|0,0000|0,0000|0,0000|1167,9500|0,0000|0,0000|0,0000|1167,9500|100,0000
2025|1|L|LOS RIOS|VENTANAS|110666,9600|6410,2800|0,0000|0,0000|0,0000|23702,1000|27073,1100|0,0000|286,6800|51450,2000|117077,2400
2025|1|Q|CHIMBORAZO|CUMANDA|2310,9700|15884,5800|0,0000|0,0000|0,0000|11375,1600|19184,6700|0,0000|0,0000|30559,8300|18195,5500
2025|1|S|GUAYAS|DAULE|1170356,6600|3850388,6400|0,0000|0,0000|7200,0000|2177823,7800|814601,9000|9928,8700|151456,7500|3159608,3900|5027945,3000
2025|1|M|MANABI|PAJAN|60586,7600|54598,3900|0,0000|0,0000|0,0000|94785,7700|22237,2500|0,0000|192,0000|120825,3900|115185,1500
2025|1|S|TUNGURAHUA|QUERO|19139,5100|1755,6500|0,0000|0,0000|0,0000|31634,7500|1368,6200|0,0000|0,0000|33735,2100|20895,1600
2025|1|M|LOJA|QUILANGA|21292,1200|261,6000|0,0000|0,0000|0,0000|7436,3000|1744,9200|0,0000|266,2100|10462,6400|21553,7200
2025|1|G|LOJA|PUYANGO|334794,3400|2300897,2400|0,0000|22788,6000|0,0000|514051,9200|1874272,6000|0,0000|453,8000|2407665,6700|2658480,1800
2025|1|N|COTOPAXI|PUJILI|30565,6100|15,0100|0,0000|0,0000|0,0000|50451,4300|1382,9200|0,0000|320,8500|54671,7000|30580,6200
2025|1|A|EL ORO|ARENILLAS|29936,6100|2511151,6000|0,0000|0,0000|0,0000|184653,1100|1411235,1700|102225,8300|70117,1100|1781005,5600|2541088,2100
2025|1|R|PICHINCHA|RUMIÑAHUI|301694,5600|39381,3900|0,0000|0,0000|0,0000|155928,3300|34301,0400|1596,5300|19793,6100|211839,5100|341075,9500
2025|1|G|NAPO|QUIJOS|481798,4400|167154,8700|0,0000|13329,4700|0,0000|485589,9200|153589,0300|0,0000|6225,5000|654961,9200|662282,7800
2025|1|L|MORONA SANTIAGO|MORONA|142515,9800|53632,9200|0,0000|0,0000|0,0000|203524,5800|35738,2000|30,3200|0,0000|241138,5800|196148,9000
2025|1|R|TUNGURAHUA|SANTIAGO DE PILLARO|4253,8800|61,0000|0,0000|0,0000|0,0000|1815,3600|516,9900|0,0000|0,0000|2332,3500|4314,8800
2025|1|J|EL ORO|PIÑAS|243690,9300|0,0000|0,0000|0,0000|0,0000|132058,2000|9544,0900|8466,5300|319,0000|159072,0000|243690,9300
2025|1|N|NAPO|TENA|336683,3000|63634,6500|0,0000|0,0000|0,0000|974057,1500|72959,1000|21151,3300|15607,7300|1084272,6400|400317,9500
2025|1|P|LOJA|PUYANGO|82,2000|108,0000|0,0000|0,0000|0,0000|93,0900|0,0000|0,0000|0,0000|93,0900|190,2000
2025|1|M|MANABI|JUNIN|65322,9600|202064,5900|0,0000|5000,0000|0,0000|131011,5700|20243,0900|20,4000|43956,7500|211502,4600|272387,5500
2025|1|G|ZAMORA CHINCHIPE|CENTINELA DEL CONDOR|195222,1600|102152,6900|0,0000|19482,2000|0,0000|194943,5000|77227,6800|1272,3800|646,7000|291055,2900|316857,0500
2025|1|E|PICHINCHA|PEDRO MONCAYO|53307,3400|110171,0100|0,0000|0,0000|0,0000|18597,9700|14898,8700|0,0000|4859,7800|38545,8700|163478,3500
2025|1|F|LOS RIOS|MOCACHE|91564,0500|401,6000|0,0000|0,0000|0,0000|27565,7300|1062,0000|0,0000|0,0000|28722,4100|91965,6500
2025|1|S|MANABI|EL CARMEN|73880,2400|516437,3400|0,0000|0,0000|0,0000|76434,9600|682204,9100|40029,0000|6062,0600|805357,1400|590317,5800
2025|1|F|NAPO|CARLOS JULIO AROSEMENA TOLA|62957,9100|0,0200|0,0000|0,0000|0,0000|42087,5300|11305,0000|0,0000|0,0000|54921,1600|62957,9300
2025|1|L|MANABI|JIPIJAPA|60714,8000|9130,3600|0,0000|0,0000|0,0000|40333,0300|19385,8500|0,0000|7798,3500|67900,7900|69845,1600
2025|1|I|BOLIVAR|GUARANDA|79422,4700|105772,4700|0,0000|0,0000|0,0000|76231,2800|66617,4600|0,0000|2720,6600|145803,3000|185194,9400
2025|1|S|SUCUMBIOS|CUYABENO|3740,1300|7917,1400|0,0000|0,0000|0,0000|2702,3100|176,5600|0,0000|0,0000|2878,8700|11657,2700
2025|1|I|PICHINCHA|MEJIA|404251,6800|195861,6900|47838,8800|0,0000|0,0000|250903,4300|216615,2000|1833,0200|13052,1400|485746,9600|647952,2500
2025|1|C|BOLIVAR|CALUMA|19629,4200|150087,7200|0,0000|0,0000|0,0000|49610,4400|93310,3200|0,0000|0,0000|142920,7600|169717,1400
2025|1|I|GUAYAS|EL TRIUNFO|101622,9700|41673,9100|0,0000|0,0000|0,0000|59955,4200|50531,6900|48,4200|155,4600|110690,9900|143296,8800
2025|1|M|MANABI|24 DE MAYO|88743,1300|16151,6700|0,0000|0,0000|0,0000|42421,2300|22768,6600|0,0000|0,0000|83101,9300|104894,8000
2025|1|A|TUNGURAHUA|PATATE|5794,5100|1451377,2600|0,0000|0,0000|0,0000|70264,4100|968633,2100|0,0000|15988,0500|1055364,9600|1457171,7700
2025|1|K|GUAYAS|DAULE|69551,3300|40079,8900|0,0000|0,0000|0,0000|28084,1000|10049,4700|1350,0000|3216,7500|42700,3200|109631,2200
2025|1|K|LOJA|LOJA|786916,0300|2340297,6800|0,0000|0,0000|0,0000|1789585,8200|363506,6000|21690,6200|17860,1000|2237879,2700|3127213,7100
2025|1|E|IMBABURA|OTAVALO|2506,6100|45428,6600|0,0000|0,0000|0,0000|16811,5300|9770,9100|0,0000|3008,2000|30234,8200|47935,2700
2025|1|Q|COTOPAXI|PUJILI|6559,7600|113190,2400|0,0000|0,0000|0,0000|27177,4900|46124,2900|0,0000|4443,7900|77745,5700|119750,0000
2025|1|Q|IMBABURA|IBARRA|190349,5200|2323968,4600|0,0000|0,0000|0,0000|651903,1300|818665,9500|2113,0700|53989,1300|1527353,6600|2514317,9800
2025|1|A|CARCHI|MIRA|3656,1300|159637,6200|0,0000|0,0000|907794,1800|184629,3300|548926,9300|0,0000|12280,8500|747225,2800|1071087,9300
2025|1|I|SANTO DOMINGO DE LOS TSACHILAS|LA CONCORDIA|70240,8300|75052,5700|1434,6500|0,0000|0,0000|70884,3000|39724,5700|0,0000|0,0000|111240,4500|146728,0500
2025|1|E|ESMERALDAS|SAN LORENZO|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2025|1|I|CARCHI|MONTUFAR|7520,5100|2646,1100|0,0000|0,0000|0,0000|13281,6700|8547,5600|381,5600|350,0000|22891,6500|10166,6200
2025|1|P|LOS RIOS|QUEVEDO|158408,8100|722608,3600|0,0000|0,0000|0,0000|182299,5200|205679,2900|2589,0000|10109,8000|400954,3300|881017,1700
2025|1|N|ESMERALDAS|MUISNE|6837,2700|1193,2100|0,0000|0,0000|0,0000|3314,9100|231,3500|0,0000|0,0000|3546,2600|8030,4800
2025|1|O|CAÑAR|CAÑAR|14492,9200|71759,9000|0,0000|0,0000|0,0000|121049,7500|10106,4800|0,0000|5359,5500|136515,7800|86252,8200
2025|1|P|BOLIVAR|CHIMBO|1413,8700|14234,3800|0,0000|0,0000|0,0000|6040,5100|13022,2600|0,0000|0,0000|19062,7700|15648,2500
2025|1|F|MANABI|TOSAGUA|27590,1800|44846,2300|0,0000|0,0000|0,0000|42302,7300|28524,7400|0,0000|37258,2000|120206,0500|72436,4100
2025|1|N|LOS RIOS|BABAHOYO|525566,1700|94083,7400|0,0000|0,0000|0,0000|387483,4500|110802,9300|0,0000|27224,7000|535482,3900|619649,9100
2025|1|M|CHIMBORAZO|GUANO|153562,2900|10123,5000|0,0000|0,0000|0,0000|103671,8500|23541,3800|122,0000|0,0000|147397,5100|163685,7900
2025|1|I|MANABI|CHONE|125994,9300|106396,4700|0,0000|0,0000|0,0000|121747,5500|83008,8400|123,0000|0,0000|204879,3900|232391,4000
2025|1|T|MANABI|TOSAGUA|1945,6300|8624,8000|0,0000|0,0000|0,0000|705,7800|0,0000|0,0000|0,0000|705,7800|10570,4300
2025|1|M|BOLIVAR|CHIMBO|40765,1200|5105,2900|0,0000|0,0000|0,0000|31402,7900|3358,5900|0,0000|420,0000|35276,6700|45870,4100
2025|1|F|ZAMORA CHINCHIPE|ZAMORA|344060,0300|1312722,7000|0,0000|1,0200|0,0000|661294,7900|1392154,1800|131,1100|8063,3500|2133858,9900|1656783,7500
2025|1|L|GUAYAS|DAULE|1912640,3600|2864672,4700|0,0000|1080,9200|0,0000|3994198,9800|708459,3700|1516,8000|25150,1100|4748811,9200|4778393,7500
2025|1|I|LOS RIOS|VINCES|46872,2200|103622,5900|0,0000|0,0000|0,0000|50356,0900|78314,1700|0,0000|38,0400|128708,3000|150494,8100
2025|1|C|TUNGURAHUA|QUERO|3270,3700|170748,8200|0,0000|0,0000|0,0000|23774,4000|9773,5400|0,0000|5259,5300|38807,4700|174019,1900
2025|1|A|GALAPAGOS|SAN CRISTOBAL|10985,4500|61807,7600|0,0000|0,0000|0,0000|30949,4000|34330,5500|0,0000|4540,9000|70070,8500|72793,2100
2025|1|G|ESMERALDAS|MUISNE|430567,3500|1370602,3300|0,0000|0,0000|0,0000|585389,3700|612061,2900|0,0000|37984,0000|1251955,0400|1801169,6800
2025|1|H|IMBABURA|SAN MIGUEL DE URCUQUI|2771,3900|65606,1200|0,0000|0,0000|0,0000|12379,3000|28756,3200|0,0000|874,2100|42009,8300|68377,5100
2025|1|G|MORONA SANTIAGO|SANTIAGO|559272,9500|179419,2700|0,0000|16813,1400|0,0000|648869,2000|135921,0300|7170,7300|2785,2500|823372,9700|755505,3600
2025|1|R|EL ORO|BALSAS|2806,0000|0,0000|0,0000|0,0000|0,0000|4868,9200|1029,3700|0,0000|0,0000|5898,2900|2806,0000
2025|1|F|MANABI|CHONE|143170,5300|8912,0300|0,0000|2482,6100|0,0000|251093,1700|113138,6500|0,0000|8388,1700|425488,7500|154565,1700
2025|1|K|GUAYAS|GENERAL ANTONIO ELIZALDE|5,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|5,0000
2025|1|F|GUAYAS|LOMAS DE SARGENTILLO|11825,1500|4500,0000|0,0000|0,0000|0,0000|7811,1200|6014,0000|0,0000|0,0000|13838,8900|16325,1500
2025|1|H|GUAYAS|SAN JACINTO DE YAGUACHI|316907,5400|1090106,1900|0,0000|0,0000|214891,9100|398535,4900|636071,7100|0,0000|7478,0000|1045749,0400|1621905,6400
2025|1|L|GUAYAS|EL EMPALME|48136,6300|101136,2100|0,0000|0,0000|0,0000|11326,2000|31733,5700|0,0000|5500,0000|53468,5700|149272,8400
2025|1|C|GUAYAS|EL EMPALME|51360,1000|1305181,4800|0,0000|11810,0000|0,0000|158745,2600|546296,3600|1600,0000|6229,2100|724536,0100|1368351,5800
2025|1|S|TUNGURAHUA|AMBATO|1933508,0900|2277617,3600|0,0000|19203,8700|0,0000|1594630,6700|574589,8500|1588473,7500|52353,7700|3825165,4700|4230329,3200
2025|1|E|LOS RIOS|BABAHOYO|28913,6600|20,0000|0,0000|0,0000|0,0000|17859,3600|0,0000|0,0000|0,0000|17859,3600|28933,6600
2025|1|I|GALAPAGOS|ISABELA|112570,2400|179349,7500|5515,2100|0,0000|0,0000|123734,1900|80111,8500|616,4600|6327,7400|211523,7500|297435,2000
2025|1|F|PASTAZA|ARAJUNO|125651,5000|4793,1400|0,0000|0,0000|0,0000|55774,3500|19655,9300|3150,0000|4922,0000|106037,4700|130444,6400
2025|1|Q|GUAYAS|NOBOL|1365,0200|2810,0100|0,0000|0,0000|0,0000|364,0200|1790,9800|0,0000|0,0000|2155,0000|4175,0300
2025|1|P|AZUAY|PAUTE|2337,4400|93660,5900|0,0000|0,0000|0,0000|11269,1700|14024,6500|0,0000|7091,5000|32385,3200|95998,0300
2025|1|B|PASTAZA|PASTAZA|0,0000|0,0000|0,0000|0,0000|0,0000|2806,9100|0,0000|0,0000|0,6000|2877,0300|0,0000
2025|1|G|GUAYAS|PALESTINA|1765630,6100|2266026,0900|0,0000|79251,5300|0,0000|772143,0000|1497114,5700|448188,4000|0,0000|2803607,3300|4110908,2300
2025|1|H|AZUAY|CHORDELEG|448,3600|34519,0000|0,0000|0,0000|0,0000|3755,4600|20709,6200|0,0000|170,0000|24635,0800|34967,3600
2025|1|C|LOS RIOS|URDANETA|6944,8500|373683,2200|0,0000|0,0000|0,0000|63726,6100|75767,2300|0,0000|0,0000|139493,8400|380628,0700
2025|1|H|LOJA|SARAGURO|24888,7400|69719,6900|0,0000|0,0000|0,0000|52856,8100|10061,8400|0,0000|0,0000|62918,6500|94608,4300
2025|1|F|TUNGURAHUA|SANTIAGO DE PILLARO|86389,1400|0,1000|0,0000|0,0000|0,0000|136242,5500|4449,2100|0,0000|157,7500|155679,1200|86389,2400
2025|1|N|BOLIVAR|GUARANDA|112401,6200|11434,1100|0,0000|0,0100|0,0000|73941,1300|18095,5000|0,0000|1143,4500|93388,5600|123835,7400
2025|1|S|IMBABURA|ANTONIO ANTE|61080,2100|48932,6000|0,0000|0,0000|0,0000|74368,3200|15592,3400|0,0000|2452,9300|95900,3500|110012,8100
2025|1|Q|GUAYAS|EL EMPALME|27036,0400|18500,3200|0,0000|0,0000|0,0000|27058,2200|19029,8900|0,0000|0,0000|46253,4400|45536,3600
2025|1|G|TUNGURAHUA|TISALEO|1194915,9800|432374,4200|0,0000|350276,0000|296626,3600|1074740,6800|381791,4700|70557,8100|14221,6200|1831580,1600|2274192,7600
2025|1|T|MANABI|PORTOVIEJO|25877,8500|31723,8800|0,0000|0,0000|0,0000|16854,8600|4542,5100|0,0000|200,0000|21644,2500|57601,7300
2025|1|H|ZAMORA CHINCHIPE|PAQUISHA|7032,0000|21338,8800|0,0000|0,0000|0,0000|34103,5400|26969,7500|0,0000|0,0000|61073,2900|28370,8800
2025|1|E|MANABI|BOLIVAR|0,0000|0,0000|0,0000|0,0000|0,0000|17,4600|0,0000|0,0000|0,0000|17,4600|0,0000
2025|1|N|SUCUMBIOS|GONZALO PIZARRO|11324,9800|0,0000|0,0000|0,0000|0,0000|2835,9400|2468,9100|0,0000|0,0000|5529,0400|11324,9800
2025|1|A|GUAYAS|PEDRO CARBO|4030,2900|242945,4000|0,0000|0,0000|0,0000|55649,3100|362859,3800|0,0000|1286,9000|419795,5900|246975,6900
2025|1|C|COTOPAXI|SAQUISILI|12103,1300|192221,4000|0,0000|0,0000|0,0000|22906,3300|158034,3500|0,0000|0,0000|180940,6800|204324,5300
2025|1|Q|PICHINCHA|CAYAMBE|36740,7600|198221,0300|0,0000|0,0000|0,0000|72068,7500|69087,5100|0,0000|12158,2900|154899,6200|234961,7900
2025|1|G|CAÑAR|DELEG|39592,3800|64029,4400|0,0000|5100,5200|0,0000|59897,9100|60298,9400|0,0000|0,0000|127523,6000|108722,3400
2025|1|G|GALAPAGOS|SAN CRISTOBAL|526420,6100|484033,6900|0,0000|40878,5700|0,0000|594376,6700|368674,9700|623,0000|5127,0000|998084,4000|1051332,8700
2025|1|E|COTOPAXI|LA MANA|6516,7100|27664,2300|0,0000|0,0000|0,0000|61906,6900|5651,9700|0,0000|3146,0000|70719,1400|34180,9400
2025|1|L|CHIMBORAZO|ALAUSI|25986,5300|7872,9600|0,0000|0,0000|0,0000|3137,7600|1080,2600|0,0000|0,0000|4218,0200|33859,4900
2025|1|A|AZUAY|GUACHAPALA|3050,0100|3359,0500|0,0000|0,0000|0,0000|2109,9500|865,2700|0,0000|0,0000|2975,2200|6409,0600
2025|1|C|MANABI|CHONE|180333,5600|367031,0700|0,0000|0,0000|0,0000|210230,6000|120357,6900|10951,9400|24306,8100|365847,0400|547364,6300
2025|1|M|CAÑAR|DELEG|45104,5700|664,4000|0,0000|0,0000|0,0000|22086,8900|2882,1700|0,0000|7000,0000|33135,3400|45768,9700
2025|1|H|LOJA|PALTAS|56835,6000|55245,5600|0,0000|0,0000|0,0000|59375,9200|45391,9700|0,0000|1812,7500|106580,6400|112081,1600
2025|1|L|ZAMORA CHINCHIPE|EL PANGUI|19054,0600|10436,9400|0,0000|0,0000|0,0000|46274,6100|19288,1400|0,0000|0,0000|65562,7500|29491,0000
2025|1|C|ZAMORA CHINCHIPE|CHINCHIPE|22728,2700|0,1100|0,0000|0,0000|0,0000|19902,5800|2361,6600|0,0000|0,0000|22264,2400|22728,3800
2025|1|Q|IMBABURA|ANTONIO ANTE|10497,6300|82487,2000|0,0000|0,0000|0,0000|26797,6200|42243,9800|0,0000|5984,8600|75048,8000|92984,8300
2025|1|O|ESMERALDAS|ATACAMES|4834,5700|17779,7400|0,0000|0,0000|0,0000|1252222,8000|5852,6000|275,4800|18255,7500|1276665,9600|22614,3100
2025|1|M|CAÑAR|SUSCAL|8406,3300|1795,0100|0,0000|0,0000|0,0000|7336,2900|1928,8900|0,0000|0,0000|9270,6900|10201,3400
2025|1|I|EL ORO|PASAJE|116426,2000|17438,2100|0,0000|87566,6500|0,0000|164588,4000|17608,3400|831,4700|462,0000|246415,5700|221431,0600
2025|1|M|GUAYAS|BALZAR|64591,1600|38991,9800|0,0000|0,0000|0,0000|94828,0800|17892,8100|0,0000|4834,3900|128844,7600|103583,1400
2025|1|I|MORONA SANTIAGO|TAISHA|66084,6800|1626,0000|0,0000|0,0000|0,0000|44613,4300|2265,0400|0,0000|0,0000|46918,2400|67710,6800
2025|1|I|ESMERALDAS|QUININDE|106770,3300|71861,5700|775,4400|0,0000|0,0000|122925,7800|43024,1800|507,7800|2463,2500|168920,9900|179407,3400
2025|1|P|GUAYAS|BALZAR|1,0200|49183,4400|0,0000|0,0000|0,0000|1862,8100|1939,9200|0,0000|0,0000|3802,7300|49184,4600
2025|1|E|EL ORO|PORTOVELO|0,0000|4394,0400|0,0000|0,0000|0,0000|456,2500|401,8800|0,0000|130,0000|988,1300|4394,0400
2025|1|S|TUNGURAHUA|SANTIAGO DE PILLARO|332060,7500|81866,3400|0,0000|0,0000|0,0000|338043,6800|26202,9800|0,1000|3664,8400|367911,6000|413927,0900
2025|1|N|ZAMORA CHINCHIPE|PAQUISHA|31925,4700|72441,8600|0,0000|0,0000|0,0000|434576,0600|27032,0400|0,0000|0,0000|461608,1000|104367,3300
2025|1|K|LOS RIOS|QUEVEDO|25546,6700|35629,3100|0,0000|0,0000|0,0000|57758,7800|30438,7700|0,0000|0,0000|88339,6700|61175,9800
2025|1|R|IMBABURA|IBARRA|242554,7400|31483,0100|0,0000|0,0000|0,0000|159060,5200|25380,9700|171,3200|10891,7200|196040,2500|274037,7500
2025|1|B|AZUAY|CAMILO PONCE ENRIQUEZ|192936,1300|2291214,8000|0,0000|0,0000|1339630,3200|2419343,2000|720955,7000|0,0000|67641,8200|3211480,4800|3823781,2500
2025|1|I|LOS RIOS|BABAHOYO|400366,9200|351315,9600|0,0000|0,0000|0,0000|339870,6800|269844,5800|443,4100|17400,2100|629526,3600|751682,8800
2025|1|L|MORONA SANTIAGO|GUALAQUIZA|21464,6700|6252,0000|0,0000|0,0000|0,0000|4008,3400|1459,6700|0,0000|480,0000|6099,2500|27716,6700
2025|1|H|LOS RIOS|MONTALVO|373,6000|112889,1200|0,0000|413,5300|0,0000|24217,9400|104511,6800|0,0000|0,0000|130468,6000|113676,2500
2025|1|B|LOJA|PALTAS|0,0000|36397,7800|0,0000|0,0000|0,0000|22250,5200|19618,7800|0,0000|0,0000|41869,3000|36397,7800
2025|1|O|MANABI|OLMEDO|5552,8400|2893,1300|0,0000|0,0000|0,0000|12378,8500|960,9100|0,0000|0,0000|13339,7600|8445,9700
2025|1|R|LOJA|CATAMAYO|1558,2700|0,0000|0,0000|0,0000|0,0000|1938,4100|855,1900|0,0000|550,0000|3343,6000|1558,2700
2025|1|N|EL ORO|PORTOVELO|98940,7900|6523,0000|0,0000|0,0000|0,0000|154104,2100|68334,4600|0,0000|877,5000|241060,9800|105463,7900
2025|1|A|MORONA SANTIAGO|LOGROÑO|0,0700|161,5000|0,0000|0,0000|0,0000|57,3100|1,9600|0,0000|0,0000|59,2700|161,5700
2025|1|C|CARCHI|MIRA|1870,8200|2541,5000|0,0000|0,0000|0,0000|4079,2100|1782,5900|0,0000|0,0000|5861,8000|4412,3200
2025|1|J|CAÑAR|BIBLIAN|78829,8600|2550,0000|0,0000|0,0000|0,0000|64037,4700|511,4900|0,0000|2752,8000|67301,7600|81379,8600
2025|1|A|CARCHI|MONTUFAR|64105,4100|588968,0100|0,0000|0,0000|0,0000|111012,3400|482222,9100|62,0000|3556,1200|597430,9300|653073,4200
2025|1|S|MORONA SANTIAGO|TAISHA|3300,0500|2853,5000|0,0000|0,0000|0,0000|14468,9600|4690,4700|0,0000|0,0000|19167,0500|6153,5500
2025|1|I|EL ORO|MARCABELI|950,7100|4134,2600|0,0000|0,0000|0,0000|1672,0200|686,4000|0,0000|0,0000|2358,4200|5084,9700
2025|1|F|EL ORO|LAS LAJAS|26665,5800|0,0000|0,0000|0,0000|0,0000|12241,6800|498,7500|0,0000|2500,0000|16837,9000|26665,5800
2025|1|F|SUCUMBIOS|LAGO AGRIO|698658,1100|48681,2100|0,0000|79682,4300|44352,0000|852351,1600|578172,8200|248,4500|18991,2100|1687806,2700|871373,7500
2025|1|I|AZUAY|NABON|348,7900|485,0000|0,0000|0,0000|0,0000|1279,1100|1443,5300|0,0000|0,0000|2722,6400|833,7900
2025|1|M|GUAYAS|PALESTINA|21817,7400|39969,7400|0,0000|789,1400|0,0000|38303,4600|21439,4200|0,0000|0,0000|59763,2100|62576,6200
2025|1|K|MANABI|CHONE|10225,3900|34419,7700|0,0000|0,0000|0,0000|190099,6800|144304,8600|0,0000|2638,7600|337171,8800|44645,1600
2025|1|C|ORELLANA|AGUARICO|2000,0000|2402,5000|0,0000|0,0000|0,0000|3824,6100|187,2100|0,0000|0,0000|4011,8200|4402,5000
2025|1|H|MORONA SANTIAGO|SANTIAGO|4797,9700|64862,7000|0,0000|1019,4200|0,0000|35625,9400|95783,3200|0,0000|1810,2500|133219,5100|70680,0900
2025|1|C|GUAYAS|BALZAR|968731,5600|126146,5500|0,0000|171597,7800|0,0000|964581,1100|49566,5600|15705,3300|0,0000|1185686,3500|1266475,8900
2025|1|F|AZUAY|GIRON|12267,8800|0,0000|0,0000|0,0000|0,0000|1052,5100|0,0000|0,0000|0,0000|1341,7100|12267,8800
2025|1|J|LOJA|OLMEDO|690,0000|0,0000|0,0000|0,0000|0,0000|613,1800|0,0000|0,0000|0,0000|613,1800|690,0000
2025|1|J|NAPO|TENA|91686,8500|28,0000|0,0000|0,0000|0,0000|78930,5600|11355,4900|0,0000|951,0000|91237,0500|91714,8500
2025|1|N|EL ORO|MARCABELI|0,0000|0,0000|0,0000|0,0000|0,0000|1222,9400|0,0000|0,0000|0,0000|1222,9400|0,0000
2025|1|C|SUCUMBIOS|GONZALO PIZARRO|8821,1400|974,5000|0,0000|3010,3500|0,0000|13457,4000|865,5900|0,0000|0,0000|15331,1900|12805,9900
2025|1|O|GUAYAS|SAN JACINTO DE YAGUACHI|400,0000|18959,6000|0,0000|0,0000|0,0000|120881,2400|5516,7100|0,0000|839,5000|127237,4500|19359,6000
2025|1|J|MANABI|TOSAGUA|74148,6400|75,0000|0,0000|0,0000|0,0000|66052,7000|206,9800|0,0000|12,5000|66310,7500|74223,6400
2025|1|F|PICHINCHA|RUMIÑAHUI|1477429,6500|346774,8600|0,0000|28843,4000|0,0000|2183326,5700|187936,3100|874,9100|121580,1300|2803178,5400|1853047,9100
2025|1|L|MANABI|CHONE|128363,4900|5079,9500|0,0000|0,0000|0,0000|65050,8100|5792,7100|0,0000|1377,6300|72332,1700|133443,4400
2025|1|O|LOS RIOS|VINCES|0,0100|19759,9900|0,0000|0,0000|0,0000|273884,8500|330,7200|0,0000|0,0000|274215,5700|19760,0000
2025|1|E|CARCHI|MIRA|0,0000|38,0100|0,0000|0,0000|0,0000|7,8300|0,0000|0,0000|0,0000|7,8300|38,0100
2025|1|E|CHIMBORAZO|GUAMOTE|0,0400|84,6000|0,0000|0,0000|0,0000|300,9400|122,2200|0,0000|0,0000|423,1600|84,6400
2025|1|J|SANTA ELENA|LA LIBERTAD|294075,2000|327,2500|0,0000|0,0000|0,0000|153021,2000|11910,9500|10629,1300|8827,7500|192979,9000|294402,4500
2025|1|L|MANABI|PUERTO LOPEZ|11219,6300|13185,5900|0,0000|0,0000|0,0000|10178,4300|1953,2700|0,0000|0,0000|12131,7000|24405,2200
2025|1|Q|MANABI|JARAMIJO|5103,6000|27740,5700|0,0000|0,0000|0,0000|10490,2000|4545,3500|0,0000|0,0000|15035,5500|32844,1700
